UID        PID  PPID  C STIME TTY          TIME CMD
root        24     2  0 May21 ?        00:00:00 [kintegrityd]
root        25     2  0 May21 ?        00:00:00 [kblockd]
root        26     2  0 May21 ?        00:00:00 [ata_sff]
root        27     2  0 May21 ?        00:00:00 [md]
root        28     2  0 May21 ?        00:00:00 [edac-poller]
root        29     2  0 May21 ?        00:00:00 [devfreq_wq]
root        30     2  0 May21 ?        00:00:00 [watchdogd]
root        32     2  0 May21 ?        00:01:07 [kworker/0:1]
root        34     2  0 May21 ?        00:00:00 [kswapd0]
root        35     2  0 May21 ?        00:00:00 [kworker/u3:0]
root        36     2  0 May21 ?        00:00:00 [ecryptfs-kthrea]
root        78     2  0 May21 ?        00:00:00 [kthrotld]
root        79     2  0 May21 ?        00:00:00 [acpi_thermal_pm]
root        80     2  0 May21 ?        00:00:00 [scsi_eh_0]
root        81     2  0 May21 ?        00:00:00 [scsi_tmf_0]
root        82     2  0 May21 ?        00:00:00 [scsi_eh_1]
root        83     2  0 May21 ?        00:00:00 [scsi_tmf_1]
root        89     2  0 May21 ?        00:00:00 [ipv6_addrconf]
root        98     2  0 May21 ?        00:00:00 [kstrp]
root       115     2  0 May21 ?        00:00:00 [charger_manager]
root       157     2  0 May21 ?        00:00:02 [kworker/0:1H]
root       158     2  0 May21 ?        00:00:00 [scsi_eh_2]
root       159     2  0 May21 ?        00:00:00 [scsi_tmf_2]
root       181     2  0 May21 ?        00:00:01 [jbd2/sda1-8]
root       182     2  0 May21 ?        00:00:00 [ext4-rsv-conver]
root       214     1  0 May21 ?        00:00:01 /lib/systemd/systemd-journald
root       279     1  0 May21 ?        00:00:00 /lib/systemd/systemd-udevd
root       282     2  0 May21 ?        00:00:00 [loop0]
root       283     2  0 May21 ?        00:00:00 [loop1]
root       284     2  0 May21 ?        00:00:00 [loop2]
root       285     2  0 May21 ?        00:00:00 [loop3]
root       286     2  0 May21 ?        00:00:00 [loop4]
root       287     2  0 May21 ?        00:00:00 [loop5]
root       288     2  0 May21 ?        00:00:00 [loop6]
root       289     2  0 May21 ?        00:00:00 [loop7]
root       291     2  0 May21 ?        00:00:00 [loop8]
root       292     2  0 May21 ?        00:00:00 [loop9]
root       293     2  0 May21 ?        00:00:00 [loop10]
root       294     2  0 May21 ?        00:00:00 [loop11]
root       296     2  0 May21 ?        00:00:00 [loop12]
root       297     2  0 May21 ?        00:00:00 [loop13]
root       298     2  0 May21 ?        00:00:00 [loop14]
root       299     2  0 May21 ?        00:00:00 [loop15]
root       300     2  0 May21 ?        00:00:00 [loop16]
root       302     2  0 May21 ?        00:00:00 [loop18]
root       303     2  0 May21 ?        00:00:00 [loop19]
root       304     2  0 May21 ?        00:00:00 [loop20]
root       305     2  0 May21 ?        00:00:00 [loop21]
root       306     2  0 May21 ?        00:00:00 [loop22]
root       307     2  0 May21 ?        00:00:00 [loop23]
root       308     2  0 May21 ?        00:00:00 [loop24]
root       309     2  0 May21 ?        00:00:00 [loop25]
root       313     2  0 May21 ?        00:00:00 [loop26]
root       314     2  0 May21 ?        00:00:00 [loop27]
root       315     2  0 May21 ?        00:00:00 [loop28]
root       316     2  0 May21 ?        00:00:00 [loop29]
systemd+   359     1  0 May21 ?        00:00:04 /lib/systemd/systemd-resolved
pythont+   376 32726  0 May22 ?        00:00:25 /snap/code/7/usr/share/code/code --type=renderer --no-sandbox --disable-gpu-compositing --service-pipe-token=A1855082671234B62E41B73B48878285 --lang=en-US --app-path=/snap/code/7/usr/share/code/resources/app --node-integration=true --webview-tag=true --no-sandbox --background-color=#1e1e1e --disable-blink-features=Auxclick --num-raster-threads=1 --enable-compositor-image-animations --service-request-channel-token=A1855082671234B62E41B73B48878285 --renderer-client-id=7 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
root       387     2  0 May21 ?        00:00:00 [iprt-VBoxWQueue]
root       403     2  0 May21 ?        00:00:00 [ttm_swap]
root       404     2  0 May21 ?        00:00:06 [irq/18-vmwgfx]
pythont+   408  1592  0 May22 ?        00:00:06 /usr/lib/gnome-terminal/gnome-terminal-server
pythont+   417   408  0 May22 pts/0    00:00:00 bash
pythont+   491 32726  0 May22 ?        00:10:49 /snap/code/7/usr/share/code/code --type=renderer --no-sandbox --disable-gpu-compositing --service-pipe-token=C1252146767F2BF09CAD2387C73751FA --lang=en-US --app-path=/snap/code/7/usr/share/code/resources/app --node-integration=true --webview-tag=true --no-sandbox --background-color=#1e1e1e --num-raster-threads=1 --enable-compositor-image-animations --service-request-channel-token=C1252146767F2BF09CAD2387C73751FA --renderer-client-id=8 --shared-files=v8_context_snapshot_data:100,v8_natives_data:101
pythont+   513   491  0 May22 ?        00:02:57 /snap/code/7/usr/share/code/code --nolazy --inspect=10747 /snap/code/7/usr/share/code/resources/app/out/bootstrap-fork --type=extensionHost
pythont+   515   491  0 May22 ?        00:00:03 /snap/code/7/usr/share/code/code /snap/code/7/usr/share/code/resources/app/out/bootstrap-fork --type=watcherService
root       607     1  0 May21 ?        00:00:00 /usr/sbin/acpid
root       611     1  0 May21 ?        00:00:00 /usr/bin/python3 /usr/bin/networkd-dispatcher --run-startup-triggers
root       613     1  0 May21 ?        00:00:00 /lib/systemd/systemd-logind
message+   614     1  0 May21 ?        00:00:23 /usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
avahi      618     1  0 May21 ?        00:00:00 avahi-daemon: running [pythontools-VirtualBox.local]
avahi      619   618  0 May21 ?        00:00:00 avahi-daemon: chroot helper
root       620     1  0 May21 ?        00:00:00 /usr/sbin/cron -f
root       622     1  0 May21 ?        00:00:00 /usr/lib/udisks2/udisksd
syslog     623     1  0 May21 ?        00:00:00 /usr/sbin/rsyslogd -n
root       624     1  0 May21 ?        00:00:04 /usr/sbin/NetworkManager --no-daemon
root       628     1  0 May21 ?        00:00:02 /usr/lib/accountsservice/accounts-daemon
root       633     1  0 May21 ?        00:00:00 /sbin/wpa_supplicant -u -s -O /run/wpa_supplicant
root       691     1  0 May21 ?        00:00:00 /usr/lib/policykit-1/polkitd --no-debug
pythont+   701   513  0 May22 ?        00:00:08 /usr/bin/python completion.py
pythont+   705   701  0 May22 ?        00:00:05 /usr/bin/python lib/python/jedi/evaluate/compiled/subprocess/__main__.py lib/python
root       745     1  0 May21 ?        00:00:00 /usr/bin/python3 /usr/share/unattended-upgrades/unattended-upgrade-shutdown --wait-for-signal
whoopsie   801     1  0 May21 ?        00:00:00 /usr/bin/whoopsie -f
kernoops   828     1  0 May21 ?        00:00:02 /usr/sbin/kerneloops --test
kernoops   830     1  0 May21 ?        00:00:02 /usr/sbin/kerneloops
root       839     2  0 May21 ?        00:00:00 [iprt-VBoxWQueue]
root       840     2  0 May21 ?        00:00:00 [iprt-VBoxTscThr]
pythont+   956   491  0 May22 pts/1    00:00:00 /bin/bash
root      1241     1  0 May21 ?        00:00:00 VBoxClient --vmsvga
root      1242  1241  0 May21 ?        00:00:00 VBoxClient --vmsvga
root      1250     1  0 May21 ?        00:00:00 /usr/sbin/gdm3
root      1260  1250  0 May21 ?        00:00:00 gdm-session-worker [pam/gdm-launch-environment]
root      1268     1  0 May21 ?        00:00:30 /usr/sbin/VBoxService --pidfile /var/run/vboxadd-service.sh
gdm       1279     1  0 May21 ?        00:00:00 /lib/systemd/systemd --user
gdm       1280  1279  0 May21 ?        00:00:00 (sd-pam)
gdm       1291  1260  0 May21 tty1     00:00:00 /usr/lib/gdm3/gdm-wayland-session gnome-session --autostart /usr/share/gdm/greeter/autostart
gdm       1293  1279  0 May21 ?        00:00:00 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
gdm       1295  1291  0 May21 tty1     00:00:00 /usr/lib/gnome-session/gnome-session-binary --autostart /usr/share/gdm/greeter/autostart
gdm       1301  1295  0 May21 tty1     00:00:42 /usr/bin/gnome-shell
root      1314     1  0 May21 ?        00:00:10 /usr/lib/packagekit/packagekitd
root      1324     1  0 May21 ?        00:00:00 /usr/lib/upower/upowerd
gdm       1362  1301  0 May21 tty1     00:21:49 /usr/bin/Xwayland :1024 -rootless -terminate -accessx -core -listen 4 -listen 5 -displayfd 6
gdm       1377  1279  0 May21 ?        00:00:00 /usr/lib/at-spi2-core/at-spi-bus-launcher
gdm       1382  1377  0 May21 ?        00:00:00 /usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 3
gdm       1384  1279  0 May21 ?        00:00:00 /usr/lib/at-spi2-core/at-spi2-registryd --use-gnome-session
gdm       1388  1279  0 May21 ?        00:00:00 /usr/bin/pulseaudio --daemonize=no
rtkit     1389     1  0 May21 ?        00:00:01 /usr/lib/rtkit/rtkit-daemon
gdm       1403  1301  0 May21 tty1     00:00:00 ibus-daemon --xim --panel disable
gdm       1406  1403  0 May21 tty1     00:00:00 /usr/lib/ibus/ibus-dconf
gdm       1415     1  0 May21 tty1     00:00:00 /usr/lib/ibus/ibus-x11 --kill-daemon
gdm       1428  1279  0 May21 ?        00:00:00 /usr/lib/ibus/ibus-portal
root      1440     1  0 May21 ?        00:00:00 /usr/lib/x86_64-linux-gnu/boltd
gdm       1442  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-xsettings
gdm       1451  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-a11y-settings
gdm       1452  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-clipboard
gdm       1455  1295  0 May21 tty1     00:00:42 /usr/lib/gnome-settings-daemon/gsd-color
gdm       1456  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-datetime
gdm       1457  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-housekeeping
gdm       1459  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-keyboard
gdm       1463  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-media-keys
gdm       1465  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-mouse
gdm       1466  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-power
gdm       1469  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-print-notifications
gdm       1470  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-rfkill
gdm       1472  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-screensaver-proxy
gdm       1474  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-sharing
gdm       1479  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-smartcard
gdm       1482  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-sound
gdm       1487  1295  0 May21 tty1     00:00:00 /usr/lib/gnome-settings-daemon/gsd-wacom
gdm       1497  1403  0 May21 tty1     00:00:00 /usr/lib/ibus/ibus-engine-simple
colord    1540     1  0 May21 ?        00:00:00 /usr/lib/colord/colord
root      1588  1250  0 May21 ?        00:00:00 gdm-session-worker [pam/gdm-password]
pythont+  1592     1  0 May21 ?        00:00:00 /lib/systemd/systemd --user
pythont+  1593  1592  0 May21 ?        00:00:00 (sd-pam)
pythont+  1606     1  0 May21 ?        00:00:00 /usr/bin/gnome-keyring-daemon --daemonize --login
pythont+  1610  1588  0 May21 tty2     00:00:00 /usr/lib/gdm3/gdm-x-session --run-script env GNOME_SHELL_SESSION_MODE=ubuntu gnome-session --session=ubuntu
pythont+  1612  1610  0 May21 tty2     00:07:49 /usr/lib/xorg/Xorg vt2 -displayfd 3 -auth /run/user/1000/gdm/Xauthority -background none -noreset -keeptty -verbose 3
pythont+  1619  1592  0 May21 ?        00:00:02 /usr/bin/dbus-daemon --session --address=systemd: --nofork --nopidfile --systemd-activation --syslog-only
pythont+  1623  1610  0 May21 tty2     00:00:00 /usr/lib/gnome-session/gnome-session-binary --session=ubuntu
pythont+  1722     1  0 May21 ?        00:00:00 /usr/bin/VBoxClient --clipboard
pythont+  1723  1722  0 May21 ?        00:00:00 /usr/bin/VBoxClient --clipboard
pythont+  1732     1  0 May21 ?        00:00:00 /usr/bin/VBoxClient --display
pythont+  1733  1732  0 May21 ?        00:00:00 /usr/bin/VBoxClient --display
pythont+  1737     1  0 May21 ?        00:00:00 /usr/bin/VBoxClient --seamless
pythont+  1738  1737  0 May21 ?        00:00:00 /usr/bin/VBoxClient --seamless
pythont+  1742     1  0 May21 ?        00:00:00 /usr/bin/VBoxClient --draganddrop
pythont+  1743  1742  0 May21 ?        00:05:23 /usr/bin/VBoxClient --draganddrop
pythont+  1759  1623  0 May21 ?        00:00:00 /usr/bin/ssh-agent /usr/bin/im-launch env GNOME_SHELL_SESSION_MODE=ubuntu gnome-session --session=ubuntu
pythont+  1761  1592  0 May21 ?        00:00:00 /usr/lib/at-spi2-core/at-spi-bus-launcher
pythont+  1766  1761  0 May21 ?        00:00:01 /usr/bin/dbus-daemon --config-file=/usr/share/defaults/at-spi2/accessibility.conf --nofork --print-address 3
pythont+  1769  1592  0 May21 ?        00:00:05 /usr/lib/at-spi2-core/at-spi2-registryd --use-gnome-session
pythont+  1786  1623  0 May21 tty2     00:13:29 /usr/bin/gnome-shell
pythont+  1792  1592  0 May21 ?        00:00:00 /usr/lib/gvfs/gvfsd
pythont+  1797  1592  0 May21 ?        00:00:00 /usr/lib/gvfs/gvfsd-fuse /run/user/1000/gvfs -f -o big_writes
pythont+  1808     1  0 May21 ?        00:00:00 /usr/bin/pulseaudio --start --log-target=syslog
pythont+  1817  1786  0 May21 tty2     00:00:31 ibus-daemon --xim --panel disable
pythont+  1821  1817  0 May21 tty2     00:00:00 /usr/lib/ibus/ibus-dconf
pythont+  1823     1  0 May21 tty2     00:00:01 /usr/lib/ibus/ibus-x11 --kill-daemon
pythont+  1827  1592  0 May21 ?        00:00:00 /usr/lib/ibus/ibus-portal
pythont+  1836  1592  0 May21 ?        00:00:00 /usr/lib/gnome-shell/gnome-shell-calendar-server
pythont+  1842  1592  0 May21 ?        00:00:00 /usr/lib/evolution/evolution-source-registry
pythont+  1851  1592  0 May21 ?        00:00:00 /usr/lib/gvfs/gvfs-udisks2-volume-monitor
pythont+  1855  1592  0 May21 ?        00:00:00 /usr/lib/gnome-online-accounts/goa-daemon
pythont+  1861  1592  0 May21 ?        00:00:00 /usr/lib/gvfs/gvfs-goa-volume-monitor
pythont+  1870  1592  0 May21 ?        00:00:00 /usr/lib/gnome-online-accounts/goa-identity-service
pythont+  1872  1592  0 May21 ?        00:00:00 /usr/lib/gvfs/gvfs-afc-volume-monitor
pythont+  1880  1592  0 May21 ?        00:00:00 /usr/lib/gvfs/gvfs-gphoto2-volume-monitor
pythont+  1884  1592  0 May21 ?        00:00:00 /usr/lib/gvfs/gvfs-mtp-volume-monitor
pythont+  1888  1623  0 May21 tty2     00:00:01 /usr/lib/gnome-settings-daemon/gsd-power
pythont+  1889  1623  0 May21 tty2     00:00:00 /usr/lib/gnome-settings-daemon/gsd-print-notifications
pythont+  1892  1623  0 May21 tty2     00:00:00 /usr/lib/gnome-settings-daemon/gsd-rfkill
pythont+  1894  1623  0 May21 tty2     00:00:00 /usr/lib/gnome-settings-daemon/gsd-screensaver-proxy
pythont+  1896  1623  0 May21 tty2     00:00:00 /usr/lib/gnome-settings-daemon/gsd-sharing
pythont+  1898  1623  0 May21 tty2     00:00:00 /usr/lib/gnome-settings-daemon/gsd-sound
pythont+  1901  1623  0 May21 tty2     00:00:02 /usr/lib/gnome-settings-daemon/gsd-xsettings
pythont+  1911  1623  0 May21 tty2     00:00:00 /usr/lib/gnome-settings-daemon/gsd-smartcard
pythont+  1912  1623  0 May21 tty2     00:00:01 /usr/lib/gnome-settings-daemon/gsd-wacom
pythont+  1923  1623  0 May21 tty2     00:00:00 /usr/lib/gnome-settings-daemon/gsd-a11y-settings
pythont+  1925  1623  0 May21 tty2     00:00:01 /usr/lib/gnome-settings-daemon/gsd-clipboard
pythont+  1927  1623  0 May21 tty2     00:00:41 /usr/lib/gnome-settings-daemon/gsd-color
pythont+  1929  1623  0 May21 tty2     00:00:00 /usr/lib/gnome-settings-daemon/gsd-datetime
pythont+  1931  1623  0 May21 tty2     00:00:08 /usr/lib/gnome-settings-daemon/gsd-housekeeping
pythont+  1933  1623  0 May21 tty2     00:00:01 /usr/lib/gnome-settings-daemon/gsd-keyboard
pythont+  1937  1623  0 May21 tty2     00:00:01 /usr/lib/gnome-settings-daemon/gsd-media-keys
pythont+  1940  1623  0 May21 tty2     00:00:00 /usr/lib/gnome-settings-daemon/gsd-mouse
pythont+  1960     1  0 May21 tty2     00:00:00 /usr/lib/gnome-settings-daemon/gsd-printer
pythont+  1989  1623  0 May21 tty2     00:00:18 nautilus-desktop
pythont+  1991  1623  0 May21 tty2     00:00:00 /usr/lib/gnome-disk-utility/gsd-disk-utility-notify
pythont+  2012  1792  0 May21 ?        00:00:02 /usr/lib/gvfs/gvfsd-trash --spawner :1.13 /org/gtk/gvfs/exec_spaw/0
pythont+  2055  1592  0 May21 ?        00:00:00 /usr/lib/evolution/evolution-calendar-factory
pythont+  2059  1592  0 May21 ?        00:00:00 /usr/lib/dconf/dconf-service
pythont+  2065  1817  0 May21 tty2     00:00:07 /usr/lib/ibus/ibus-engine-simple
pythont+  2077  2055  0 May21 ?        00:00:00 /usr/lib/evolution/evolution-calendar-factory-subprocess --factory all --bus-name org.gnome.evolution.dataserver.Subprocess.Backend.Calendarx2055x2 --own-path /org/gnome/evolution/dataserver/Subprocess/Backend/Calendar/2055/2
pythont+  2090  1592  0 May21 ?        00:00:00 /usr/lib/evolution/evolution-addressbook-factory
pythont+  2097  2090  0 May21 ?        00:00:00 /usr/lib/evolution/evolution-addressbook-factory-subprocess --factory all --bus-name org.gnome.evolution.dataserver.Subprocess.Backend.AddressBookx2090x2 --own-path /org/gnome/evolution/dataserver/Subprocess/Backend/AddressBook/2090/2
pythont+  2384  1623  0 May21 tty2     00:00:04 update-notifier
pythont+  2386  1623  0 May21 tty2     00:00:11 /usr/bin/gnome-software --gapplication-service
root      2409     1  0 May21 ?        00:00:02 /usr/lib/fwupd/fwupd
pythont+  2753  1623  0 May21 tty2     00:00:00 /usr/lib/deja-dup/deja-dup-monitor
pythont+  3279  1592  0 May21 ?        00:00:00 /usr/lib/gvfs/gvfsd-metadata
pythont+  3306  1592  0 May21 ?        00:00:00 /usr/bin/zeitgeist-daemon
pythont+  3312  1592  0 May21 ?        00:00:00 /usr/lib/zeitgeist/zeitgeist/zeitgeist-fts
pythont+  3363   513  0 May22 ?        00:00:04 /snap/code/7/usr/share/code/code /snap/code/7/usr/share/code/resources/app/extensions/html-language-features/server/dist/htmlServerMain --node-ipc --clientProcessId=513
